Height, Angle, State, IsTriggered, Intervention
1.596102,8.531284,1,0,Base
1.595865,8.802292,1,0,Base
1.595387,9.031619,1,0,Base
1.594971,9.132388,1,0,Base
1.595243,9.234734,1,0,Base
1.594823,9.504703,1,0,Base
1.594978,9.418156,1,0,Base
1.594866,9.435044,1,0,Base
1.594472,9.442067,1,0,Base
1.593608,9.869467,1,0,Base
1.593551,9.773991,1,0,Base
1.593863,9.719472,1,0,Base
1.59381,9.734154,1,0,Base
1.594051,9.671669,1,0,Base
1.594136,9.587173,1,0,Base
1.594113,9.646176,1,0,Base
1.59433,9.577918,1,0,Base
1.594434,9.542851,1,0,Base
1.594627,9.464649,1,0,Base
1.594347,9.511003,1,0,Base
1.594133,9.58654,1,0,Base
1.594486,9.442978,1,0,Base
1.59444,9.416433,1,0,Base
1.593905,9.666765,1,0,Base
1.593982,9.65419,1,0,Base
1.594172,9.622279,1,0,Base
1.594368,9.561807,1,0,Base
1.594424,9.575762,1,0,Base
1.594524,9.537929,1,0,Base
1.594406,9.491604,1,0,Base
1.594493,9.4026,1,0,Base
1.594413,9.386559,1,0,Base
1.594501,9.304178,1,0,Base
1.594505,9.288657,1,0,Base
1.594739,9.181439,1,0,Base
1.595224,8.900867,1,0,Base
1.595514,8.784786,1,0,Base
1.595625,8.645495,1,0,Base
1.596209,8.331728,1,0,Base
1.596369,8.212862,1,0,Base
1.595686,8.358728,1,0,Base
1.595489,8.432705,1,0,Base
1.595585,8.294589,1,0,Base
1.595746,8.252256,1,0,Base
1.596139,8.113396,1,0,Base
1.596792,7.980018,1,0,Base
1.59687,7.969259,1,0,Base
1.594418,8.258038,1,0,Base
1.593605,8.334026,1,0,Base
1.594637,7.905357,1,0,Base
1.598474,6.359461,1,0,Base
1.598438,6.349016,1,0,Base
1.598984,6.279925,1,0,Base
1.599188,6.032355,1,0,Base
1.598414,6.440221,1,0,Base
1.598122,6.401161,1,0,Base
1.599265,6.236186,1,0,Base
1.59936,6.10444,1,0,Base
1.598718,6.244041,1,0,Base
1.598278,6.374617,1,0,Base
1.598423,6.267016,1,0,Base
1.598326,6.275413,1,0,Base
1.597911,6.260467,1,0,Base
1.597887,6.359021,1,0,Base
1.596964,6.724929,1,0,Base
1.59697,6.893917,1,0,Base
1.597932,6.453029,1,0,Base
1.597562,6.528898,1,0,Base
1.596351,6.581725,1,0,Base
1.599508,6.715822,1,0,Base
1.604174,5.985548,1,0,Base
1.60361,5.807408,1,0,Base
1.613741,6.737738,0,0,Base
1.611763,6.741056,1,0,Base
1.608973,7.909208,1,0,Base
1.60521,7.367308,1,0,Base
1.599346,7.932243,1,0,Base
1.600469,7.120926,1,0,Base
1.598733,7.338862,1,0,Base
1.594826,7.022285,1,0,Base
1.595048,8.886612,1,0,Base
1.600549,7.408749,1,0,Base
1.61002,7.892349,1,0,Base
1.60991,7.554249,1,0,Base
1.607477,8.89476,1,0,Base
1.607083,8.968348,1,0,Base
1.605397,9.220775,1,0,Base
1.603643,9.665514,1,0,Base
1.601816,9.356143,1,0,Base
1.602545,8.96535,1,0,Base
1.600876,9.066458,1,0,Base
1.599447,8.855947,1,0,Base
1.596915,9.230754,1,0,Base
1.596346,9.127755,1,0,Base
1.600942,9.042799,1,0,Base
1.60636,7.341857,1,0,Base
1.610656,6.690149,1,0,Base
1.597514,6.345986,1,0,Base
1.592913,7.516261,1,0,Base
1.60448,2.640333,1,0,Base
1.602442,-1.16153,1,0,Base
1.60665,-2.439148,1,0,Base
1.602852,1.13176,1,0,Base
1.594675,4.450805,1,0,Base
1.591528,7.228125,1,0,Base
1.594805,4.500997,1,0,Base
1.593566,4.918897,1,0,Base
1.593138,5.296022,1,0,Base
1.592816,5.264955,1,0,Base
1.591776,5.924122,1,0,Base
