x,y,z,pitch,yaw,roll,state,trigger,type
0.4492354,1.602821,0.1821326,0.0009117235,-116.1253,-3.075836,0,0,Base
0.4505547,1.603743,0.1797978,-0.2418518,-116.6487,-2.811035,0,0,Base
0.4519523,1.604591,0.1777678,-0.5802002,-117.072,-2.675293,0,0,Base
0.4534218,1.605328,0.1756837,-0.8591614,-117.7522,-2.545135,0,0,Base
0.4553792,1.605634,0.1743573,-0.9707031,-118.3812,-2.611786,0,0,Base
0.4573222,1.605991,0.1730489,-1.175751,-119.1551,-2.523987,0,0,Base
0.4593418,1.606124,0.1716478,-1.264404,-119.8865,-2.453522,0,0,Base
0.4623975,1.60551,0.1670309,-0.7541809,-123.5618,-2.278656,0,0,Base
0.4749185,1.602638,0.1486396,1.139703,-141.0977,-2.100525,0,0,Base
0.5107639,1.602127,0.1258937,2.355316,-175.0887,-2.014526,0,0,Base
0.5452712,1.603194,0.1267892,1.937434,157.3038,-1.143402,0,0,Base
0.562174,1.604921,0.1326362,1.635763,141.9945,-0.3299255,0,0,Base
0.5725121,1.604263,0.1375012,2.722235,130.3421,0.3736978,0,0,Base
0.584949,1.600579,0.1550461,3.407314,110.3757,-0.2030029,0,0,Base
0.5876166,1.599733,0.1708538,4.675439,96.168,0.1561255,0,0,Base
0.5840458,1.598861,0.1734096,4.659646,92.96587,0.8181328,0,0,Base
0.5793676,1.5985,0.1673482,4.511941,95.02946,0.08092303,0,0,Base
0.5738331,1.599273,0.1632428,3.937623,97.32841,0.6081392,0,0,Base
0.5693091,1.601063,0.1610665,2.966177,98.77011,1.050137,0,0,Base
0.5653906,1.602024,0.1584745,2.51785,100.304,1.102909,0,0,Base
0.5617186,1.602906,0.1556225,2.37168,101.9304,1.063044,0,0,Base
0.5583494,1.603448,0.1532851,2.326341,103.2217,1.076542,0,0,Base
0.5533887,1.603387,0.1466639,3.074885,108.2527,1.223093,0,0,Base
0.5396318,1.603576,0.1254,3.421804,126.3581,1.634694,0,0,Base
0.51249,1.604356,0.103662,2.428684,151.5038,1.850182,0,0,Base
0.4622256,1.604891,0.09471579,1.659775,-172.5378,1.023448,0,0,Base
0.4281755,1.605702,0.1096509,0.9824114,-149.8687,0.05881422,0,0,Base
0.4104348,1.605389,0.1295961,1.06052,-137.4896,-1.005371,0,0,Base
0.3987227,1.606345,0.1498678,0.5617456,-127.1049,-1.865479,0,0,Base
0.3913453,1.605307,0.1678859,0.845191,-119.0437,-2.80072,0,0,Base
0.3846068,1.604292,0.1873001,0.7571335,-110.1796,-3.549713,0,0,Base
0.3794247,1.602497,0.2043938,1.199166,-102.1622,-4.092896,0,0,Base
0.3741376,1.600465,0.2233772,1.772095,-92.05133,-4.23764,0,0,Base
0.3715924,1.595539,0.2429463,2.659879,-79.30328,-3.915039,0,0,Base
0.3730907,1.590376,0.2593096,3.778152,-67.61694,-2.883575,0,0,Base
0.3787607,1.585263,0.2734949,4.693242,-56.18842,-1.347931,0,0,Base
0.3897207,1.580411,0.2851056,6.003197,-47.87927,0.1278271,0,0,Base
0.3996864,1.578471,0.2871719,6.160391,-46.66913,-0.5117188,0,0,Base
0.4077585,1.577359,0.2842176,6.415255,-48.30069,-0.8426514,0,0,Base
0.4150354,1.577375,0.2795487,6.361956,-50.0979,-1.397095,0,0,Base
0.4225211,1.579617,0.2744265,5.831184,-50.80911,-1.70459,0,0,Base
0.4257933,1.58076,0.2636184,5.509083,-55.02155,-2.377472,0,0,Base
0.4213121,1.585016,0.232276,5.605589,-74.59845,-2.63385,0,0,Base
0.4244016,1.591438,0.1830804,4.716362,-105.4944,-4.094788,0,0,Base
0.4623976,1.596828,0.1186932,3.356208,-148.185,-4.641449,0,0,Base
0.5033902,1.600167,0.09046182,2.793553,-174.6658,-3.352722,0,0,Base
0.5441602,1.600369,0.07734858,4.130819,162.1963,-1.153778,0,0,Base
0.557449,1.599868,0.0691293,5.747479,158.5224,-0.408905,0,0,Base
0.5349805,1.600891,0.05852628,5.452894,174.2047,-0.4370117,0,0,Base
0.4927503,1.600899,0.05847988,4.597131,-160.7326,-0.8225708,0,0,Base
0.4571607,1.60194,0.07028956,3.630337,-141.7603,-0.6052856,0,0,Base
0.4367633,1.601571,0.0813951,3.537978,-133.8173,-0.8951416,0,0,Base
0.4242558,1.600229,0.08749516,4.335388,-130.6052,-0.7153931,0,0,Base
0.4182267,1.600177,0.08987437,4.360212,-131.0519,-0.5845032,0,0,Base
0.4144345,1.600229,0.09318496,4.378932,-131.2889,-0.4867249,0,0,Base
0.4118109,1.600784,0.09709192,3.943344,-131.7565,-0.7596741,0,0,Base
0.4087507,1.601857,0.1019258,3.199104,-131.3098,-1.244537,0,0,Base
0.4065479,1.601933,0.1062325,3.112607,-130.831,-1.070038,0,0,Base
0.4057527,1.601866,0.1114162,3.098325,-130.8049,-1.196228,0,0,Base
0.4062834,1.602951,0.1171418,2.47092,-130.8631,-1.31665,0,0,Base
0.4078063,1.603837,0.1229348,1.991521,-130.9909,-1.285706,0,0,Base
0.4100326,1.605004,0.1292201,1.415934,-131.2574,-1.268707,0,0,Base
